PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
24879125,Intracellular β-glucosidases CEL1a and CEL1b are essential for cellulase induction on lactose in Trichoderma reesei,"Xu J, Zhao G, Kou Y, Zhang W, Zhou Q, Chen G, Liu W.",Eukaryot Cell. 2014 Aug;13(8):1001-13. doi: 10.1128/EC.00100-14. Epub 2014 May 30.,Xu J,Eukaryot Cell,2014,2014/6/1,PMC4135799,,10.1128/EC.00100-14
24793581,Overexpression of erg20 gene encoding farnesyl pyrophosphate synthase has contrasting effects on activity of enzymes of the dolichyl and sterol branches of mevalonate pathway in Trichoderma reesei,"Piłsyk S, Perlińska-Lenart U, Górka-Nieć W, Graczyk S, Antosiewicz B, Zembek P, Palamarczyk G, Kruszewska JS.",Gene. 2014 Jul 10;544(2):114-22. doi: 10.1016/j.gene.2014.04.073. Epub 2014 May 1.,Piłsyk S,Gene,2014,2014/5/6,,,10.1016/j.gene.2014.04.073
24893562,Crossroads between light response and nutrient signalling: ENV1 and PhLP1 act as mutual regulatory pair in Trichoderma reesei,"Tisch D, Schuster A, Schmoll M.",BMC Genomics. 2014 Jun 4;15(1):425. doi: 10.1186/1471-2164-15-425.,Tisch D,BMC Genomics,2014,2014/6/5,PMC4076981,,10.1186/1471-2164-15-425
24655731,"Comparative metabolism of cellulose, sophorose and glucose in Trichoderma reesei using high-throughput genomic and proteomic analyses","Dos Santos Castro L, Pedersoli WR, Antoniêto ACC, Steindorff AS, Silva-Rocha R, Martinez-Rossi NM, Rossi A, Brown NA, Goldman GH, Faça VM, Persinoti GF, Silva RN.",Biotechnol Biofuels. 2014 Mar 21;7(1):41. doi: 10.1186/1754-6834-7-41.,Dos Santos Castro L,Biotechnol Biofuels,2014,2014/3/25,PMC3998047,,10.1186/1754-6834-7-41
24412480,On-site enzymes produced from Trichoderma reesei RUT-C30 and Aspergillus saccharolyticus for hydrolysis of wet exploded corn stover and loblolly pine,"Rana V, Eckard AD, Teller P, Ahring BK.",Bioresour Technol. 2014 Feb;154:282-9. doi: 10.1016/j.biortech.2013.12.059. Epub 2013 Dec 24.,Rana V,Bioresour Technol,2014,2014/1/14,,,10.1016/j.biortech.2013.12.059
24666670,Expression of three Trichoderma reesei cellulase genes in Saccharomyces pastorianus for the development of a two-step process of hydrolysis and fermentation of cellulose,"Fitzpatrick J, Kricka W, James TC, Bond U.",J Appl Microbiol. 2014 Jul;117(1):96-108. doi: 10.1111/jam.12494. Epub 2014 Mar 26.,Fitzpatrick J,J Appl Microbiol,2014,2014/3/27,,,10.1111/jam.12494
24241958,The role of CRE1 in nucleosome positioning within the cbh1 promoter and coding regions of Trichoderma reesei,"Ries L, Belshaw NJ, Ilmén M, Penttilä ME, Alapuranen M, Archer DB.",Appl Microbiol Biotechnol. 2014 Jan;98(2):749-62. doi: 10.1007/s00253-013-5354-3. Epub 2013 Nov 17.,Ries L,Appl Microbiol Biotechnol,2014,2013/11/19,,,10.1007/s00253-013-5354-3
24941042,Deciphering the cis-regulatory elements for XYR1 and CRE1 regulators in Trichoderma reesei,"Silva-Rocha R, Castro Ldos S, Antoniêto AC, Guazzaroni ME, Persinoti GF, Silva RN.",PLoS One. 2014 Jun 18;9(6):e99366. doi: 10.1371/journal.pone.0099366. eCollection 2014.,Silva-Rocha R,PLoS One,2014,2014/6/19,PMC4062390,,10.1371/journal.pone.0099366
24909838,The transcriptome of lae1 mutants of Trichoderma reesei cultivated at constant growth rates reveals new targets of LAE1 function,"Fekete E, Karaffa L, Karimi Aghcheh R, Németh Z, Fekete E, Orosz A, Paholcsek M, Stágel A, Kubicek CP.",BMC Genomics. 2014 Jun 9;15(1):447. doi: 10.1186/1471-2164-15-447.,Fekete E,BMC Genomics,2014,2014/6/10,PMC4061448,,10.1186/1471-2164-15-447
24412956,"Malting of barley with combinations of Lactobacillus plantarum, Aspergillus niger, Trichoderma reesei, Rhizopus oligosporus and Geotrichum candidum to enhance malt quality","Hattingh M, Alexander A, Meijering I, van Reenen CA, Dicks LM.",Int J Food Microbiol. 2014 Mar 3;173:36-40. doi: 10.1016/j.ijfoodmicro.2013.12.017. Epub 2013 Dec 28.,Hattingh M,Int J Food Microbiol,2014,2014/1/14,,,10.1016/j.ijfoodmicro.2013.12.017
24659047,Direct conversion of pretreated straw cellulose into citric acid by co-cultures of Yarrowia lipolytica SWJ-1b and immobilized Trichoderma reesei mycelium,"Liu X, Lv J, Zhang T, Deng Y.",Appl Biochem Biotechnol. 2014 May;173(2):501-9. doi: 10.1007/s12010-014-0856-8.,Liu X,Appl Biochem Biotechnol,2014,2014/3/25,PMC4007025,,10.1007/s12010-014-0856-8
24472375,Screening of candidate regulators for cellulase and hemicellulase production in Trichoderma reesei and identification of a factor essential for cellulase production,"Häkkinen M, Valkonen MJ, Westerholm-Parvinen A, Aro N, Arvas M, Vitikainen M, Penttilä M, Saloheimo M, Pakula TM.",Biotechnol Biofuels. 2014 Jan 28;7(1):14. doi: 10.1186/1754-6834-7-14.,Häkkinen M,Biotechnol Biofuels,2014,2014/1/30,PMC3922861,,10.1186/1754-6834-7-14
25386652,The VELVET A orthologue VEL1 of Trichoderma reesei regulates fungal development and is essential for cellulase gene expression,"Karimi Aghcheh R, Németh Z, Atanasova L, Fekete E, Paholcsek M, Sándor E, Aquino B, Druzhinina IS, Karaffa L, Kubicek CP.",PLoS One. 2014 Nov 11;9(11):e112799. doi: 10.1371/journal.pone.0112799. eCollection 2014.,Karimi Aghcheh R,PLoS One,2014,2014/11/12,PMC4227869,,10.1371/journal.pone.0112799
24964051,The Trichoderma reesei Cry1 protein is a member of the cryptochrome/photolyase family with 6-4 photoproduct repair activity,"Guzmán-Moreno J, Flores-Martínez A, Brieba LG, Herrera-Estrella A.",PLoS One. 2014 Jun 25;9(6):e100625. doi: 10.1371/journal.pone.0100625. eCollection 2014.,Guzmán-Moreno J,PLoS One,2014,2014/6/26,PMC4070973,,10.1371/journal.pone.0100625
25013760,Overexpression of D-xylose reductase (xyl1) gene and antisense inhibition of D-xylulokinase (xyiH) gene increase xylitol production in Trichoderma reesei,"Hong Y, Dashtban M, Kepka G, Chen S, Qin W.",Biomed Res Int. 2014;2014:169705. doi: 10.1155/2014/169705. Epub 2014 Jun 11.,Hong Y,Biomed Res Int,2014,2014/7/12,PMC4071787,,10.1155/2014/169705
25116339,Redox-initiated hydrogel system for detection and real-time imaging of cellulolytic enzyme activity,"Malinowska KH, Verdorfer T, Meinhold A, Milles LF, Funk V, Gaub HE, Nash MA.",ChemSusChem. 2014 Oct;7(10):2825-31. doi: 10.1002/cssc.201402428. Epub 2014 Aug 12.,Malinowska KH,ChemSusChem,2014,2014/8/14,,,10.1002/cssc.201402428
24692563,Single-molecule imaging analysis of elementary reaction steps of Trichoderma reesei cellobiohydrolase I (Cel7A) hydrolyzing crystalline cellulose Iα and IIII,"Shibafuji Y, Nakamura A, Uchihashi T, Sugimoto N, Fukuda S, Watanabe H, Samejima M, Ando T, Noji H, Koivula A, Igarashi K, Iino R.",J Biol Chem. 2014 May 16;289(20):14056-65. doi: 10.1074/jbc.M113.546085. Epub 2014 Apr 1.,Shibafuji Y,J Biol Chem,2014,2014/4/3,PMC4022875,,10.1074/jbc.M113.546085
25048225,Enzymatic acylation of flavonoid glycosides by a carbohydrate esterase of family 16,"Biely P, Cziszárová M, Wong KK, Fernyhough A.",Biotechnol Lett. 2014 Nov;36(11):2249-55. doi: 10.1007/s10529-014-1599-x. Epub 2014 Jul 23.,Biely P,Biotechnol Lett,2014,2014/7/23,,,10.1007/s10529-014-1599-x
25271162,Kinetics of cellobiohydrolase (Cel7A) variants with lowered substrate affinity,"Kari J, Olsen J, Borch K, Cruys-Bagger N, Jensen K, Westh P.",J Biol Chem. 2014 Nov 21;289(47):32459-68. doi: 10.1074/jbc.M114.604264. Epub 2014 Sep 30.,Kari J,J Biol Chem,2014,2014/10/2,PMC4239601,,10.1074/jbc.M114.604264
23861042,Investigation on the mechanisms for biotransformation of saponins to diosgenin,"Zhu Y, Zhu H, Qiu M, Zhu T, Ni J.",World J Microbiol Biotechnol. 2014 Jan;30(1):143-52. doi: 10.1007/s11274-013-1429-7. Epub 2013 Jul 17.,Zhu Y,World J Microbiol Biotechnol,2014,2013/7/18,,,10.1007/s11274-013-1429-7
24668030,Simultaneous saccharification and fermentation of enzyme pretreated Lantana camara using S. cerevisiae,"Kuila A, Banerjee R.",Bioprocess Biosyst Eng. 2014 Oct;37(10):1963-9. doi: 10.1007/s00449-014-1172-y. Epub 2014 Mar 26.,Kuila A,Bioprocess Biosyst Eng,2014,2014/3/27,,,10.1007/s00449-014-1172-y
24142357,Fungal cellulase/xylanase production and corresponding hydrolysis using pretreated corn stover as substrates,"Zhang L, Wang X, Ruan Z, Liu Y, Niu X, Yue Z, Li Z, Liao W, Liu Y.",Appl Biochem Biotechnol. 2014 Jan;172(2):1045-54. doi: 10.1007/s12010-013-0584-5. Epub 2013 Oct 19.,Zhang L,Appl Biochem Biotechnol,2014,2013/10/22,,,10.1007/s12010-013-0584-5
24128930,Trichoderma reesei CE16 acetyl esterase and its role in enzymatic degradation of acetylated hemicellulose,"Biely P, Cziszárová M, Agger JW, Li XL, Puchart V, Vršanská M, Eijsink VG, Westereng B.",Biochim Biophys Acta. 2014 Jan;1840(1):516-25. doi: 10.1016/j.bbagen.2013.10.008. Epub 2013 Oct 12.,Biely P,Biochim Biophys Acta,2014,2013/10/17,,,10.1016/j.bbagen.2013.10.008
23890871,Secretory pathway engineering enhances secretion of cellobiohydrolase I from Trichoderma reesei in Saccharomyces cerevisiae,"Xu L, Shen Y, Hou J, Peng B, Tang H, Bao X.",J Biosci Bioeng. 2014 Jan;117(1):45-52. doi: 10.1016/j.jbiosc.2013.06.017. Epub 2013 Jul 26.,Xu L,J Biosci Bioeng,2014,2013/7/30,,,10.1016/j.jbiosc.2013.06.017
24532413,The significance of cellulolytic enzymes produced by Trichoderma in opportunistic lifestyle of this fungus,"Strakowska J, Błaszczyk L, Chełkowski J.",J Basic Microbiol. 2014 Jul;54 Suppl 1:S2-13. doi: 10.1002/jobm.201300821. Epub 2014 Feb 14.,Strakowska J,J Basic Microbiol,2014,2014/2/18,,,10.1002/jobm.201300821
24162578,A distinct model of synergism between a processive endocellulase (TfCel9A) and an exocellulase (TfCel48A) from Thermobifida fusca,"Kostylev M, Wilson D.",Appl Environ Microbiol. 2014 Jan;80(1):339-44. doi: 10.1128/AEM.02706-13. Epub 2013 Oct 25.,Kostylev M,Appl Environ Microbiol,2014,2013/10/29,PMC3910994,,10.1128/AEM.02706-13
24862324,"Production of cellulosic ethanol and enzyme from waste fiber sludge using SSF, recycling of hydrolytic enzymes and yeast, and recombinant cellulase-producing Aspergillus niger","Cavka A, Alriksson B, Rose SH, van Zyl WH, Jönsson LJ.",J Ind Microbiol Biotechnol. 2014 Aug;41(8):1191-200. doi: 10.1007/s10295-014-1457-9. Epub 2014 May 27.,Cavka A,J Ind Microbiol Biotechnol,2014,2014/5/28,,,10.1007/s10295-014-1457-9
24752938,Mixtures of thermostable enzymes show high performance in biomass saccharification,"Kallioinen A, Puranen T, Siika-aho M.",Appl Biochem Biotechnol. 2014 Jul;173(5):1038-56. doi: 10.1007/s12010-014-0893-3. Epub 2014 Apr 22.,Kallioinen A,Appl Biochem Biotechnol,2014,2014/4/23,,,10.1007/s12010-014-0893-3
24326682,Immobilization of xylanase on poly (ethylene glycol) methyl ether 5000 and its self-extractive bioconversion for the production of xylo-oligosaccharides,"Li X, Shan Z, Song X, Ouyang J, Xu Y, Yong Q, Yu S.",Appl Biochem Biotechnol. 2014 Feb;172(4):2022-9. doi: 10.1007/s12010-013-0666-4. Epub 2013 Dec 11.,Li X,Appl Biochem Biotechnol,2014,2013/12/12,,,10.1007/s12010-013-0666-4
25720155,[Display cellulolytic enzymes on Saccharomyces cerevisiae cell surface by using Flo1p as an anchor protein for cellulosic ethanol production],"Mo C, Yang Y, Chen N, Yang X, Tian S.",Sheng Wu Gong Cheng Xue Bao. 2014 Sep;30(9):1401-13.,Mo C,Sheng Wu Gong Cheng Xue Bao,2014,2015/2/28,,,
24347161,Characterization and high level expression of acidic endoglucanase in Pichia pastoris,"Akbarzadeh A, Ranaei Siadat SO, Motallebi M, Zamani MR, Barshan Tashnizi M, Moshtaghi S.",Appl Biochem Biotechnol. 2014 Feb;172(4):2253-65. doi: 10.1007/s12010-013-0672-6. Epub 2013 Dec 19.,Akbarzadeh A,Appl Biochem Biotechnol,2014,2013/12/19,,,10.1007/s12010-013-0672-6
25079355,Hydrophobin film structure for HFBI and HFBII and mechanism for accelerated film formation,"Magarkar A, Mele N, Abdel-Rahman N, Butcher S, Torkkeli M, Serimaa R, Paananen A, Linder M, Bunker A.",PLoS Comput Biol. 2014 Jul 31;10(7):e1003745. doi: 10.1371/journal.pcbi.1003745. eCollection 2014 Jul.,Magarkar A,PLoS Comput Biol,2014,2014/8/1,PMC4117420,,10.1371/journal.pcbi.1003745
24695830,Comparative analyses of Podospora anserina secretomes reveal a large array of lignocellulose-active enzymes,"Poidevin L, Berrin JG, Bennati-Granier C, Levasseur A, Herpoël-Gimbert I, Chevret D, Coutinho PM, Henrissat B, Heiss-Blanquet S, Record E.",Appl Microbiol Biotechnol. 2014 Sep;98(17):7457-69. doi: 10.1007/s00253-014-5698-3. Epub 2014 Apr 3.,Poidevin L,Appl Microbiol Biotechnol,2014,2014/4/4,,,10.1007/s00253-014-5698-3
25080375,Microbial exo-xylanases: a mini review,"Juturu V, Wu JC.",Appl Biochem Biotechnol. 2014 Sep;174(1):81-92. doi: 10.1007/s12010-014-1042-8. Epub 2014 Jul 31.,Juturu V,Appl Biochem Biotechnol,2014,2014/8/1,,,10.1007/s12010-014-1042-8
25162433,"Homologous cloning, purification and characterization of highly active cellobiohydrolase I (Cel7A) from Penicillium canescens","Volkov PV, Rozhkova AM, Gusakov AV, Sinitsyn AP.",Protein Expr Purif. 2014 Nov;103:1-7. doi: 10.1016/j.pep.2014.08.011. Epub 2014 Aug 24.,Volkov PV,Protein Expr Purif,2014,2014/8/28,,,10.1016/j.pep.2014.08.011
24632627,Identification of novel bacterial expansins and their synergistic actions on cellulose degradation,"Bunterngsook B, Mhuantong W, Champreda V, Thamchaipenet A, Eurwilaichitr L.",Bioresour Technol. 2014 May;159:64-71. doi: 10.1016/j.biortech.2014.02.004. Epub 2014 Feb 8.,Bunterngsook B,Bioresour Technol,2014,2014/3/18,,,10.1016/j.biortech.2014.02.004
25423499,The slowdown of the endoglucanase Trichoderma reesei Cel5A-catalyzed cellulose hydrolysis is related to its initial activity,"Shu Z, Wang Y, An L, Yao L.",Biochemistry. 2014 Dec 9;53(48):7650-8. doi: 10.1021/bi501059n. Epub 2014 Nov 25.,Shu Z,Biochemistry,2014,2014/11/26,,,10.1021/bi501059n
25108473,Dissecting the effect of chemical additives on the enzymatic hydrolysis of pretreated wheat straw,"Monschein M, Reisinger C, Nidetzky B.",Bioresour Technol. 2014 Oct;169:713-722. doi: 10.1016/j.biortech.2014.07.054. Epub 2014 Jul 21.,Monschein M,Bioresour Technol,2014,2014/8/11,,,10.1016/j.biortech.2014.07.054
24950755,An Aspergillus nidulans β-mannanase with high transglycosylation capacity revealed through comparative studies within glycosidase family 5,"Rosengren A, Reddy SK, Sjöberg JS, Aurelius O, Logan DT, Kolenová K, Stålbrand H.",Appl Microbiol Biotechnol. 2014 Dec;98(24):10091-104. doi: 10.1007/s00253-014-5871-8. Epub 2014 Jun 21.,Rosengren A,Appl Microbiol Biotechnol,2014,2014/6/22,PMC4237917,,10.1007/s00253-014-5871-8
24898179,Effect of earlier unfolded protein response and efficient protein disposal system on cellulase production in Rut C30,"Wang G, Zhang D, Chen S.",World J Microbiol Biotechnol. 2014 Oct;30(10):2587-95. doi: 10.1007/s11274-014-1682-4. Epub 2014 Jun 5.,Wang G,World J Microbiol Biotechnol,2014,2014/6/6,,,10.1007/s11274-014-1682-4
24742184,Interactive forces between lignin and cellulase as determined by atomic force microscopy,"Qin C, Clarke K, Li K.",Biotechnol Biofuels. 2014 Apr 17;7:65. doi: 10.1186/1754-6834-7-65. eCollection 2014.,Qin C,Biotechnol Biofuels,2014,2014/4/19,PMC4021820,,10.1186/1754-6834-7-65
24661814,Promoter and signal sequence from filamentous fungus can drive recombinant protein production in the yeast Kluyveromyces lactis,"Madhavan A, Sukumaran RK.",Bioresour Technol. 2014 Aug;165:302-8. doi: 10.1016/j.biortech.2014.03.002. Epub 2014 Mar 12.,Madhavan A,Bioresour Technol,2014,2014/3/26,,,10.1016/j.biortech.2014.03.002
28510930,Functional characterization of the N-terminal and C-terminal domains of a sesame group II phytocystatin,"Cheng ML, Tzen JTC, Shyu DJH, Chou WM.",Bot Stud. 2014 Dec;55(1):18. doi: 10.1186/1999-3110-55-18. Epub 2014 Feb 3.,Cheng ML,Bot Stud,2014,2017/5/17,PMC5432954,,10.1186/1999-3110-55-18
25339247,Identification of the role of a MAP kinase Tmk2 in Hypocrea jecorina (Trichoderma reesei),"Wang M, Dong Y, Zhao Q, Wang F, Liu K, Jiang B, Fang X.",Sci Rep. 2014 Oct 23;4:6732. doi: 10.1038/srep06732.,Wang M,Sci Rep,2014,2014/10/24,PMC4206845,,10.1038/srep06732
24916885,Engineered thermostable fungal cellulases exhibit efficient synergistic cellulose hydrolysis at elevated temperatures,"Trudeau DL, Lee TM, Arnold FH.",Biotechnol Bioeng. 2014 Dec;111(12):2390-7. doi: 10.1002/bit.25308. Epub 2014 Aug 5.,Trudeau DL,Biotechnol Bioeng,2014,2014/6/12,,,10.1002/bit.25308
24218020,"Solution structure and interface-driven self-assembly of NC2, a new member of the Class II hydrophobin proteins","Ren Q, Kwan AH, Sunde M.",Proteins. 2014 Jun;82(6):990-1003. doi: 10.1002/prot.24473. Epub 2013 Dec 26.,Ren Q,Proteins,2014,2013/11/13,,,10.1002/prot.24473
24097437,A highly sensitive in vivo footprinting technique for condition-dependent identification of cis elements,"Gorsche R, Jovanovic B, Gudynaite-Savitch L, Mach RL, Mach-Aigner AR.",Nucleic Acids Res. 2014 Jan;42(1):e1. doi: 10.1093/nar/gkt883. Epub 2013 Oct 3.,Gorsche R,Nucleic Acids Res,2014,2013/10/8,PMC3874196,,10.1093/nar/gkt883
24866837,Enzyme-catalyzed synthesis of saccharide acrylate monomers from nonedible biomass,"Kloosterman WM, Brouwer SG, Loos K.",Chem Asian J. 2014 Aug;9(8):2156-61. doi: 10.1002/asia.201402181. Epub 2014 May 27.,Kloosterman WM,Chem Asian J,2014,2014/5/29,,,10.1002/asia.201402181
24856176,In situ stability of substrate-associated cellulases studied by DSC,"Alasepp K, Borch K, Cruys-Bagger N, Badino S, Jensen K, Sørensen TH, Windahl MS, Westh P.",Langmuir. 2014 Jun 24;30(24):7134-42. doi: 10.1021/la500161e. Epub 2014 Jun 10.,Alasepp K,Langmuir,2014,2014/5/27,,,10.1021/la500161e
24677771,Fungal secretomes enhance sugar beet pulp hydrolysis,"Kracher D, Oros D, Yao W, Preims M, Rezic I, Haltrich D, Rezic T, Ludwig R.",Biotechnol J. 2014 Apr;9(4):483-92. doi: 10.1002/biot.201300214. Epub 2014 Mar 7.,Kracher D,Biotechnol J,2014,2014/3/29,PMC4162999,,10.1002/biot.201300214
24564900,Effects of gas periodic stimulation on key enzyme activity in gas double-dynamic solid state fermentation (GDD-SSF),"Chen H, Shao M, Li H.",Enzyme Microb Technol. 2014 Mar 5;56:35-9. doi: 10.1016/j.enzmictec.2013.12.015. Epub 2013 Dec 31.,Chen H,Enzyme Microb Technol,2014,2014/2/26,,,10.1016/j.enzmictec.2013.12.015
24413597,Identifying beneficial qualities of Trichoderma parareesei for plants,"Rubio MB, Quijada NM, Pérez E, Domínguez S, Monte E, Hermosa R.",Appl Environ Microbiol. 2014 Mar;80(6):1864-73. doi: 10.1128/AEM.03375-13. Epub 2014 Jan 10.,Rubio MB,Appl Environ Microbiol,2014,2014/1/14,PMC3957631,,10.1128/AEM.03375-13
25279308,Comparison of SHF and SSF of wet exploded corn stover and loblolly pine using in-house enzymes produced from T. reesei RUT C30 and A. saccharolyticus,"Rana V, Eckard AD, Ahring BK.",Springerplus. 2014 Sep 11;3:516. doi: 10.1186/2193-1801-3-516. eCollection 2014.,Rana V,Springerplus,2014,2014/10/4,PMC4176844,,10.1186/2193-1801-3-516
25193713,Synergistic modular promoter and gene optimization to push cellulase secretion by Pichia pastoris beyond existing benchmarks,"Mellitzer A, Ruth C, Gustafsson C, Welch M, Birner-Grünberger R, Weis R, Purkarthofer T, Glieder A.",J Biotechnol. 2014 Dec 10;191:187-95. doi: 10.1016/j.jbiotec.2014.08.035. Epub 2014 Sep 3.,Mellitzer A,J Biotechnol,2014,2014/9/7,,,10.1016/j.jbiotec.2014.08.035
24976864,Suitability of magnetic nanoparticle immobilised cellulases in enhancing enzymatic saccharification of pretreated hemp biomass,"Abraham RE, Verma ML, Barrow CJ, Puri M.",Biotechnol Biofuels. 2014 Jun 11;7:90. doi: 10.1186/1754-6834-7-90. eCollection 2014.,Abraham RE,Biotechnol Biofuels,2014,2014/7/1,PMC4061456,,10.1186/1754-6834-7-90
25129039,Cellulolytic and xylanolytic potential of high β-glucosidase-producing Trichoderma from decaying biomass,Okeke BC.,Appl Biochem Biotechnol. 2014 Oct;174(4):1581-1598. doi: 10.1007/s12010-014-1121-x. Epub 2014 Aug 17.,Okeke BC,Appl Biochem Biotechnol,2014,2014/8/18,,,10.1007/s12010-014-1121-x
24905684,Molecular engineering of avidin and hydrophobin for functional self-assembling interfaces,"Kurppa K, Hytönen VP, Nakari-Setälä T, Kulomaa MS, Linder MB.",Colloids Surf B Biointerfaces. 2014 Aug 1;120:102-9. doi: 10.1016/j.colsurfb.2014.05.010. Epub 2014 May 22.,Kurppa K,Colloids Surf B Biointerfaces,2014,2014/6/7,,,10.1016/j.colsurfb.2014.05.010
26417244,On-site cellulase production by Trichoderma reesei 3EMS35 mutant and same vessel saccharification and fermentation of acid treated wheat straw for ethanol production,"Khokhar ZU, Syed QU, Wu J, Athar MA.",EXCLI J. 2014 Feb 10;13:82-97. eCollection 2014.,Khokhar ZU,EXCLI J,2014,2015/9/30,PMC4464454,,
24329860,Efficient production of fermentable sugars from oil palm empty fruit bunch by combined use of acid and whole cell culture-catalyzed hydrolyses,"Li Q, Ng WT, Puah SM, Bhaskar RV, Soh LS, MacBeath C, Parakattil P, Green P, Wu JC.",Biotechnol Appl Biochem. 2014 Jul-Aug;61(4):426-31. doi: 10.1002/bab.1188. Epub 2014 Feb 22.,Li Q,Biotechnol Appl Biochem,2014,2013/12/17,,,10.1002/bab.1188
25164958,Development of a cellulolytic Saccharomyces cerevisiae strain with enhanced cellobiohydrolase activity,"Hong J, Yang H, Zhang K, Liu C, Zou S, Zhang M.",World J Microbiol Biotechnol. 2014 Nov;30(11):2985-93. doi: 10.1007/s11274-014-1726-9. Epub 2014 Aug 28.,Hong J,World J Microbiol Biotechnol,2014,2014/8/29,,,10.1007/s11274-014-1726-9
25384340,"Isolation, characterization and application of a cellulose-degrading strain Neurospora crassa S1 from oil palm empty fruit bunch","Li Q, Ng WT, Wu JC.",Microb Cell Fact. 2014 Nov 11;13:157. doi: 10.1186/s12934-014-0157-5.,Li Q,Microb Cell Fact,2014,2014/11/12,PMC4232651,,10.1186/s12934-014-0157-5
23974371,Engineering chimeric thermostable GH7 cellobiohydrolases in Saccharomyces cerevisiae,"Voutilainen SP, Nurmi-Rantala S, Penttilä M, Koivula A.",Appl Microbiol Biotechnol. 2014 Apr;98(7):2991-3001. doi: 10.1007/s00253-013-5177-2. Epub 2013 Aug 23.,Voutilainen SP,Appl Microbiol Biotechnol,2014,2013/8/27,,,10.1007/s00253-013-5177-2
25337149,Engineering towards a complete heterologous cellulase secretome in Yarrowia lipolytica reveals its potential for consolidated bioprocessing,"Wei H, Wang W, Alahuhta M, Vander Wall T, Baker JO, Taylor LE 2nd, Decker SR, Himmel ME, Zhang M.",Biotechnol Biofuels. 2014 Oct 16;7(1):148. doi: 10.1186/s13068-014-0148-0. eCollection 2014.,Wei H,Biotechnol Biofuels,2014,2014/10/23,PMC4203959,,10.1186/s13068-014-0148-0
24633311,Simplified feeding strategies for the fed-batch cultivation of Kluyveromyces lactis GG799 for enhanced recombinant xylanase production,"Fuzi SF, Razali F, Jahim JM, Rahman RA, Illias RM.",Bioprocess Biosyst Eng. 2014 Sep;37(9):1887-98. doi: 10.1007/s00449-014-1163-z. Epub 2014 Mar 15.,Fuzi SF,Bioprocess Biosyst Eng,2014,2014/3/18,,,10.1007/s00449-014-1163-z
25517223,High-quality genome (re)assembly using chromosomal contact data,"Marie-Nelly H, Marbouty M, Cournac A, Flot JF, Liti G, Parodi DP, Syan S, Guillén N, Margeot A, Zimmer C, Koszul R.",Nat Commun. 2014 Dec 17;5:5695. doi: 10.1038/ncomms6695.,Marie-Nelly H,Nat Commun,2014,2014/12/18,PMC4284522,,10.1038/ncomms6695
24821760,Specificity of O-glycosylation in enhancing the stability and cellulose binding affinity of Family 1 carbohydrate-binding modules,"Chen L, Drake MR, Resch MG, Greene ER, Himmel ME, Chaffey PK, Beckham GT, Tan Z.",Proc Natl Acad Sci U S A. 2014 May 27;111(21):7612-7. doi: 10.1073/pnas.1402518111. Epub 2014 May 12.,Chen L,Proc Natl Acad Sci U S A,2014,2014/5/14,PMC4040550,,10.1073/pnas.1402518111
24115517,Sensitizing potential of enzymatically cross-linked peanut proteins in a mouse model of peanut allergy,"Radosavljevic J, Nordlund E, Mihajlovic L, Krstic M, Bohn T, Buchert J, Velickovic TC, Smit J.",Mol Nutr Food Res. 2014 Mar;58(3):635-46. doi: 10.1002/mnfr.201300403. Epub 2013 Oct 1.,Radosavljevic J,Mol Nutr Food Res,2014,2013/10/12,,,10.1002/mnfr.201300403
25320637,Fast solubilization of recalcitrant cellulosic biomass by the basidiomycete fungus Laetisaria arvalis involves successive secretion of oxidative and hydrolytic enzymes,"Navarro D, Rosso MN, Haon M, Olivé C, Bonnin E, Lesage-Meessen L, Chevret D, Coutinho PM, Henrissat B, Berrin JG.",Biotechnol Biofuels. 2014 Oct 8;7(1):143. doi: 10.1186/s13068-014-0143-5. eCollection 2014.,Navarro D,Biotechnol Biofuels,2014,2014/10/17,PMC4197297,,10.1186/s13068-014-0143-5
25419234,Insights into high-efficiency lignocellulolytic enzyme production by Penicillium oxalicum GZ-2 induced by a complex substrate,"Liao H, Li S, Wei Z, Shen Q, Xu Y.",Biotechnol Biofuels. 2014 Nov 18;7(1):162. doi: 10.1186/s13068-014-0162-2. eCollection 2014.,Liao H,Biotechnol Biofuels,2014,2014/11/25,PMC4239378,,10.1186/s13068-014-0162-2
25295862,Enhancement of synthetic Trichoderma-based enzyme mixtures for biomass conversion with an alternative family 5 glycosyl hydrolase from Sporotrichum thermophile,"Ye Z, Zheng Y, Li B, Borrusch MS, Storms R, Walton JD.",PLoS One. 2014 Oct 8;9(10):e109885. doi: 10.1371/journal.pone.0109885. eCollection 2014.,Ye Z,PLoS One,2014,2014/10/9,PMC4190410,,10.1371/journal.pone.0109885
24627121,A novel β-glucosidase from Humicola insolens with high potential for untreated waste paper conversion to sugars,"Meleiro LP, Zimbardi AL, Souza FH, Masui DC, Silva TM, Jorge JA, Furriel RP.",Appl Biochem Biotechnol. 2014 May;173(2):391-408. doi: 10.1007/s12010-014-0847-9. Epub 2014 Mar 14.,Meleiro LP,Appl Biochem Biotechnol,2014,2014/3/15,,,10.1007/s12010-014-0847-9
