PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
22223534,Conjugated polymers for light-activated antifungal activity,"Xing C, Yang G, Liu L, Yang Q, Lv F, Wang S.",Small. 2012 Feb 20;8(4):524-9. doi: 10.1002/smll.201101825. Epub 2012 Jan 5.,Xing C,Small,2012,2012/1/7,,,10.1002/smll.201101825
22834304,"Induction, purification and molecular characterization of sulfhydryl oxidase from an Egyptian isolates of Aspergillus niger","Moubasher H, Fahmi AA, Abdur-Rahman M.",Prikl Biokhim Mikrobiol. 2012 May-Jun;48(3):323-7.,Moubasher H,Prikl Biokhim Mikrobiol,2012,2012/7/28,,,
21887774,Improved enzyme production by bio-pellets of Aspergillus niger: targeted morphology engineering using titanate microparticles,"Driouch H, Hänsch R, Wucherpfennig T, Krull R, Wittmann C.",Biotechnol Bioeng. 2012 Feb;109(2):462-71. doi: 10.1002/bit.23313. Epub 2011 Sep 2.,Driouch H,Biotechnol Bioeng,2012,2011/9/3,,,10.1002/bit.23313
22460593,Production and characterisation of recombinant α-L-arabinofuranosidase for production of xylan hydrogels,"Chimphango AF, Rose SH, van Zyl WH, Görgens JF.",Appl Microbiol Biotechnol. 2012 Jul;95(1):101-12. doi: 10.1007/s00253-012-4018-z. Epub 2012 Mar 30.,Chimphango AF,Appl Microbiol Biotechnol,2012,2012/3/31,,,10.1007/s00253-012-4018-z
22967225,Degradation of chlorimuron-ethyl by Aspergillus niger isolated from agricultural soil,"Sharma S, Banerjee K, Choudhury PP.",FEMS Microbiol Lett. 2012 Dec;337(1):18-24. doi: 10.1111/1574-6968.12006. Epub 2012 Oct 29.,Sharma S,FEMS Microbiol Lett,2012,2012/9/13,,,10.1111/1574-6968.12006
22921072,Characterization of a silent azaphilone gene cluster from Aspergillus niger ATCC 1015 reveals a hydroxylation-mediated pyran-ring formation,"Zabala AO, Xu W, Chooi YH, Tang Y.",Chem Biol. 2012 Aug 24;19(8):1049-59. doi: 10.1016/j.chembiol.2012.07.004.,Zabala AO,Chem Biol,2012,2012/8/28,PMC3428717,NIHMS395530,10.1016/j.chembiol.2012.07.004
22712401,[Construction of cDNA library of Aspergillus niger H1 and screening of phosphate-dissolving related gene],"Tang C, Gong M, Li S, Zhu C.",Wei Sheng Wu Xue Bao. 2012 Mar 4;52(3):311-7.,Tang C,Wei Sheng Wu Xue Bao,2012,2012/6/21,,,
22579391,A novel selectable marker based on Aspergillus niger arginase expression,"Dave K, Ahuja M, Jayashri TN, Sirola RB, Punekar NS.",Enzyme Microb Technol. 2012 Jun 10;51(1):53-8. doi: 10.1016/j.enzmictec.2012.04.001. Epub 2012 Apr 13.,Dave K,Enzyme Microb Technol,2012,2012/5/15,,,10.1016/j.enzmictec.2012.04.001
22225502,Cloning and functional expression of an acidophilic β-mannanase gene (Anman5A) from Aspergillus niger LW-1 in Pichia pastoris,"Li JF, Zhao SG, Tang CD, Wang JQ, Wu MC.",J Agric Food Chem. 2012 Jan 25;60(3):765-73. doi: 10.1021/jf2041565. Epub 2012 Jan 10.,Li JF,J Agric Food Chem,2012,2012/1/10,,,10.1021/jf2041565
22344641,d-Xylose concentration-dependent hydrolase expression profiles and the function of CreA and XlnR in Aspergillus niger,"Mach-Aigner AR, Omony J, Jovanovic B, van Boxtel AJ, de Graaff LH.",Appl Environ Microbiol. 2012 May;78(9):3145-55. doi: 10.1128/AEM.07772-11. Epub 2012 Feb 17.,Mach-Aigner AR,Appl Environ Microbiol,2012,2012/2/21,PMC3346484,,10.1128/AEM.07772-11
22538469,Inhibitory effects of sulfur nanoparticles on membrane lipids of Aspergillus niger: a novel route of fungistasis,"Roy Choudhury S, Ghosh M, Goswami A.",Curr Microbiol. 2012 Jul;65(1):91-7. doi: 10.1007/s00284-012-0130-7. Epub 2012 Apr 27.,Roy Choudhury S,Curr Microbiol,2012,2012/4/28,,,10.1007/s00284-012-0130-7
22138384,"Visual expression analysis of the responses of the alternative oxidase gene (aox1) to heat shock, oxidative, and osmotic stresses in conidia of citric acid-producing Aspergillus niger","Honda Y, Hattori T, Kirimura K.",J Biosci Bioeng. 2012 Mar;113(3):338-42. doi: 10.1016/j.jbiosc.2011.10.026. Epub 2011 Dec 3.,Honda Y,J Biosci Bioeng,2012,2011/12/6,,,10.1016/j.jbiosc.2011.10.026
22873931,The carbon starvation response of Aspergillus niger during submerged cultivation: insights from the transcriptome and secretome,"Nitsche BM, Jørgensen TR, Akeroyd M, Meyer V, Ram AF.",BMC Genomics. 2012 Aug 8;13:380. doi: 10.1186/1471-2164-13-380.,Nitsche BM,BMC Genomics,2012,2012/8/10,PMC3527191,,10.1186/1471-2164-13-380
21874276,A broader role for AmyR in Aspergillus niger: regulation of the utilisation of D-glucose or D-galactose containing oligo- and polysaccharides,"vanKuyk PA, Benen JA, Wösten HA, Visser J, de Vries RP.",Appl Microbiol Biotechnol. 2012 Jan;93(1):285-93. doi: 10.1007/s00253-011-3550-6. Epub 2011 Aug 27.,vanKuyk PA,Appl Microbiol Biotechnol,2012,2011/8/30,PMC3251782,,10.1007/s00253-011-3550-6
22529332,Evaluation of design strategies for time course experiments in genetic networks: case study of the XlnR regulon in Aspergillus niger,"Omony J, Mach-Aigner AR, de Graaff LH, van Straten G, van Boxtel AJ.",IEEE/ACM Trans Comput Biol Bioinform. 2012 Sep-Oct;9(5):1316-25. doi: 10.1109/TCBB.2012.59.,Omony J,IEEE/ACM Trans Comput Biol Bioinform,2012,2012/4/25,,,10.1109/TCBB.2012.59
22245674,"Sorbitol dehydrogenase of Aspergillus niger, SdhA, is part of the oxido-reductive D-galactose pathway and essential for D-sorbitol catabolism","Koivistoinen OM, Richard P, Penttilä M, Ruohonen L, Mojzita D.",FEBS Lett. 2012 Feb 17;586(4):378-83. doi: 10.1016/j.febslet.2012.01.004. Epub 2012 Jan 10.,Koivistoinen OM,FEBS Lett,2012,2012/1/17,,,10.1016/j.febslet.2012.01.004
22544243,"Aspergillus niger DLFCC-90 rhamnoside hydrolase, a new type of flavonoid glycoside hydrolase","Liu T, Yu H, Zhang C, Lu M, Piao Y, Ohba M, Tang M, Yuan X, Wei S, Wang K, Ma A, Feng X, Qin S, Mukai C, Tsuji A, Jin F.",Appl Environ Microbiol. 2012 Jul;78(13):4752-4. doi: 10.1128/AEM.00054-12. Epub 2012 Apr 27.,Liu T,Appl Environ Microbiol,2012,2012/5/1,PMC3370493,,10.1128/AEM.00054-12
22706798,The effect of some factors of polluted environment on catalase responses and resistance of microbial isolates against toxic oxidative stress,"Polek B, Godočíková J.",Curr Microbiol. 2012 Oct;65(4):345-9. doi: 10.1007/s00284-012-0163-y. Epub 2012 Jun 17.,Polek B,Curr Microbiol,2012,2012/6/19,,,10.1007/s00284-012-0163-y
22906851,"Antiarrhythmic drug amiodarone displays antifungal activity, induces irregular calcium response and intracellular acidification of Aspergillus niger - amiodarone targets calcium and pH homeostasis of A. niger","Bagar T, Benčina M.",Fungal Genet Biol. 2012 Oct;49(10):779-91. doi: 10.1016/j.fgb.2012.07.007. Epub 2012 Aug 11.,Bagar T,Fungal Genet Biol,2012,2012/8/22,,,10.1016/j.fgb.2012.07.007
21809336,Industrial glucoamylase fed-batch benefits from oxygen limitation and high osmolarity,"Pedersen L, Hansen K, Nielsen J, Lantz AE, Thykaer J.",Biotechnol Bioeng. 2012 Jan;109(1):116-24. doi: 10.1002/bit.23287. Epub 2011 Aug 18.,Pedersen L,Biotechnol Bioeng,2012,2011/8/3,,,10.1002/bit.23287
22002592,Identification and proteomic analysis of a novel gossypol-degrading fungal strain,"Yang X, Sun JY, Guo JL, Weng XY.",J Sci Food Agric. 2012 Mar 15;92(4):943-51. doi: 10.1002/jsfa.4675. Epub 2011 Oct 14.,Yang X,J Sci Food Agric,2012,2011/10/18,,,10.1002/jsfa.4675
22726726,Mapping the structural requirements of inducers and substrates for decarboxylation of weak acid preservatives by the food spoilage mould Aspergillus niger,"Stratford M, Plumridge A, Pleasants MW, Novodvorska M, Baker-Glenn CA, Pattenden G, Archer DB.",Int J Food Microbiol. 2012 Jul 16;157(3):375-83. doi: 10.1016/j.ijfoodmicro.2012.06.007. Epub 2012 Jun 15.,Stratford M,Int J Food Microbiol,2012,2012/6/26,,,10.1016/j.ijfoodmicro.2012.06.007
22580796,Removal and recovery of uranium (VI) from aqueous solutions by immobilized Aspergillus niger powder beads,"Ding DX, Tan X, Hu N, Li GY, Wang YD, Tan Y.",Bioprocess Biosyst Eng. 2012 Nov;35(9):1567-76. doi: 10.1007/s00449-012-0747-8. Epub 2012 May 15.,Ding DX,Bioprocess Biosyst Eng,2012,2012/5/15,,,10.1007/s00449-012-0747-8
22341916,Strain-specific polyketide synthase genes of Aspergillus niger,"Ferracin LM, Fier CB, Vieira ML, Monteiro-Vitorello CB, Varani Ade M, Rossi MM, Müller-Santos M, Taniwaki MH, Thie Iamanaka B, Fungaro MH.",Int J Food Microbiol. 2012 Apr 16;155(3):137-45. doi: 10.1016/j.ijfoodmicro.2012.01.020. Epub 2012 Jan 27.,Ferracin LM,Int J Food Microbiol,2012,2012/2/21,,,10.1016/j.ijfoodmicro.2012.01.020
23042175,Engineering filamentous fungi for conversion of D-galacturonic acid to L-galactonic acid,"Kuivanen J, Mojzita D, Wang Y, Hilditch S, Penttilä M, Richard P, Wiebe MG.",Appl Environ Microbiol. 2012 Dec;78(24):8676-83. doi: 10.1128/AEM.02171-12. Epub 2012 Oct 5.,Kuivanen J,Appl Environ Microbiol,2012,2012/10/9,PMC3502896,,10.1128/AEM.02171-12
22155165,"Identification of the galactitol dehydrogenase, LadB, that is part of the oxido-reductive D-galactose catabolic pathway in Aspergillus niger","Mojzita D, Koivistoinen OM, Maaheimo H, Penttilä M, Ruohonen L, Richard P.",Fungal Genet Biol. 2012 Feb;49(2):152-9. doi: 10.1016/j.fgb.2011.11.005. Epub 2011 Nov 30.,Mojzita D,Fungal Genet Biol,2012,2011/12/14,,,10.1016/j.fgb.2011.11.005
22467499,Role of Aspergillus niger acrA in arsenic resistance and its use as the basis for an arsenic biosensor,"Choe SI, Gravelat FN, Al Abdallah Q, Lee MJ, Gibbs BF, Sheppard DC.",Appl Environ Microbiol. 2012 Jun;78(11):3855-63. doi: 10.1128/AEM.07771-11. Epub 2012 Mar 30.,Choe SI,Appl Environ Microbiol,2012,2012/4/3,PMC3346401,,10.1128/AEM.07771-11
22443316,Spatially resolving the secretome within the mycelium of the cell factory Aspergillus niger,"Krijgsheld P, Altelaar AF, Post H, Ringrose JH, Müller WH, Heck AJ, Wösten HA.",J Proteome Res. 2012 May 4;11(5):2807-18. doi: 10.1021/pr201157b. Epub 2012 Apr 9.,Krijgsheld P,J Proteome Res,2012,2012/3/27,,,10.1021/pr201157b
22889260,Analysis of the role of the Aspergillus niger aminolevulinic acid synthase (hemA) gene illustrates the difference between regulation of yeast and fungal haem- and sirohaem-dependent pathways,"Franken AC, Lokman BC, Ram AF, van den Hondel CA, de Weert S, Punt PJ.",FEMS Microbiol Lett. 2012 Oct;335(2):104-12. doi: 10.1111/j.1574-6968.2012.02655.x. Epub 2012 Sep 13.,Franken AC,FEMS Microbiol Lett,2012,2012/8/15,,,10.1111/j.1574-6968.2012.02655.x
22574516,New tetradecanoic acid hydrazones in the search for antifungal agents: synthesis and in vitro evaluations,"Deep A, Phogat P, Kumar M, Kakkar S, Mittal SK, Malhotra M.",Acta Pol Pharm. 2012 Jan-Feb;69(1):129-33.,Deep A,Acta Pol Pharm,2012,2012/5/12,,,
23016281,Microbial transformations of 6- and 7-methoxyflavones in Aspergillus niger and Penicillium chermesinum cultures,"Kostrzewa-Susłow E, Dmochowska-Gładysz J, Janeczko T, Sroda K, Michalak K, Palko A.",Z Naturforsch C J Biosci. 2012 Jul-Aug;67(7-8):411-7. doi: 10.1515/znc-2012-7-809.,Kostrzewa-Susłow E,Z Naturforsch C J Biosci,2012,2012/9/29,,,10.1515/znc-2012-7-809
22569035,The crystal structure of an intermediate dimer of aspergilloglutamic peptidase that mimics the enzyme-activation product complex produced upon autoproteolysis,"Sasaki H, Kubota K, Lee WC, Ohtsuka J, Kojima M, Iwata S, Nakagawa A, Takahashi K, Tanokura M.",J Biochem. 2012 Jul;152(1):45-52. doi: 10.1093/jb/mvs050. Epub 2012 May 7.,Sasaki H,J Biochem,2012,2012/5/10,,,10.1093/jb/mvs050
21789569,High production of β-glucosidase by Aspergillus niger on corncob,"Wang C, Wu G, Chen C, Chen S.",Appl Biochem Biotechnol. 2012 Sep;168(1):58-67. doi: 10.1007/s12010-011-9323-y. Epub 2011 Jul 26.,Wang C,Appl Biochem Biotechnol,2012,2011/7/27,,,10.1007/s12010-011-9323-y
22945026,Fumigant antifungal activity of Myrtaceae essential oils and constituents from Leptospermum petersonii against three Aspergillus species,"Kim E, Park IK.",Molecules. 2012 Sep 3;17(9):10459-69. doi: 10.3390/molecules170910459.,Kim E,Molecules,2012,2012/9/5,PMC6268886,,10.3390/molecules170910459
23049690,Exploring sequence characteristics related to high-level production of secreted proteins in Aspergillus niger,"van den Berg BA, Reinders MJ, Hulsman M, Wu L, Pel HJ, Roubos JA, de Ridder D.",PLoS One. 2012;7(10):e45869. doi: 10.1371/journal.pone.0045869. Epub 2012 Oct 1.,van den Berg BA,PLoS One,2012,2012/10/11,PMC3462195,,10.1371/journal.pone.0045869
23606121,Evaluation of aflatoxin B1 and ochratoxin A in interacting mixed cultures of Aspergillus sections Flavi and Nigri on peanut grains,"Barberis CL, Dalcero AM, Magnoli CE.",Mycotoxin Res. 2012 Aug;28(3):149-56. doi: 10.1007/s12550-012-0126-y. Epub 2012 Mar 21.,Barberis CL,Mycotoxin Res,2012,2013/4/23,,,10.1007/s12550-012-0126-y
23107498,Evaluation of the control ability of five essential oils against Aspergillus section Nigri growth and ochratoxin A accumulation in peanut meal extract agar conditioned at different water activities levels,"Passone MA, Girardi NS, Etcheverry M.",Int J Food Microbiol. 2012 Oct 15;159(3):198-206. doi: 10.1016/j.ijfoodmicro.2012.08.019. Epub 2012 Sep 12.,Passone MA,Int J Food Microbiol,2012,2012/10/31,,,10.1016/j.ijfoodmicro.2012.08.019
22222772,Vacuolar H(+)-ATPase plays a key role in cell wall biosynthesis of Aspergillus niger,"Schachtschabel D, Arentshorst M, Lagendijk EL, Ram AF.",Fungal Genet Biol. 2012 Apr;49(4):284-93. doi: 10.1016/j.fgb.2011.12.008. Epub 2011 Dec 29.,Schachtschabel D,Fungal Genet Biol,2012,2012/1/7,,,10.1016/j.fgb.2011.12.008
22922773,Production of antifungal chitinase by Aspergillus niger LOCK 62 and its potential role in the biological control,"Brzezinska MS, Jankiewicz U.",Curr Microbiol. 2012 Dec;65(6):666-72. doi: 10.1007/s00284-012-0208-2. Epub 2012 Aug 26.,Brzezinska MS,Curr Microbiol,2012,2012/8/28,PMC3477585,,10.1007/s00284-012-0208-2
22136231,Mapping N-linked glycosylation sites in the secretome and whole cells of Aspergillus niger using hydrazide chemistry and mass spectrometry,"Wang L, Aryal UK, Dai Z, Mason AC, Monroe ME, Tian ZX, Zhou JY, Su D, Weitz KK, Liu T, Camp DG 2nd, Smith RD, Baker SE, Qian WJ.",J Proteome Res. 2012 Jan 1;11(1):143-56. doi: 10.1021/pr200916k. Epub 2011 Dec 2.,Wang L,J Proteome Res,2012,2011/12/6,PMC6752052,NIHMS1050016,10.1021/pr200916k
22591055,Biotransformation of manganese oxides by fungi: solubilization and production of manganese oxalate biominerals,"Wei Z, Hillier S, Gadd GM.",Environ Microbiol. 2012 Jul;14(7):1744-53. doi: 10.1111/j.1462-2920.2012.02776.x. Epub 2012 May 16.,Wei Z,Environ Microbiol,2012,2012/5/18,,,10.1111/j.1462-2920.2012.02776.x
22324294,D-Galactose uptake is nonfunctional in the conidiospores of Aspergillus niger,"Fekete E, de Vries RP, Seiboth B, vanKuyk PA, Sándor E, Fekete E, Metz B, Kubicek CP, Karaffa L.",FEMS Microbiol Lett. 2012 Apr;329(2):198-203. doi: 10.1111/j.1574-6968.2012.02524.x. Epub 2012 Feb 28.,Fekete E,FEMS Microbiol Lett,2012,2012/2/14,,,10.1111/j.1574-6968.2012.02524.x
22944679,Fungal α-arabinofuranosidases of glycosyl hydrolase families 51 and 54 show a dual arabinofuranosyl- and galactofuranosyl-hydrolyzing activity,"Tefsen B, Lagendijk EL, Park J, Akeroyd M, Schachtschabel D, Winkler R, van Die I, Ram AF.",Biol Chem. 2012 Aug;393(8):767-75. doi: 10.1515/hsz-2012-0134.,Tefsen B,Biol Chem,2012,2012/9/5,,,10.1515/hsz-2012-0134
23741802,Bioaccumulation potential of Aspergillus niger and Aspergillus flavus for removal of heavy metals from paper mill effluent,"Thippeswamy B, Shivakumar CK, Krishnappa M.",J Environ Biol. 2012 Nov;33(6):1063-8.,Thippeswamy B,J Environ Biol,2012,2013/6/8,,,
22805963,An efficient way from naringenin to carthamidine and isocarthamidine by Aspergillus niger,"Xu J, Yang L, Zhao SJ, Wang ZT, Hu ZB.",World J Microbiol Biotechnol. 2012 Apr;28(4):1803-6. doi: 10.1007/s11274-011-0934-9. Epub 2011 Nov 6.,Xu J,World J Microbiol Biotechnol,2012,2012/7/19,,,10.1007/s11274-011-0934-9
22641400,Insight into the effects of graphene oxide sheets on the conformation and activity of glucose oxidase: towards developing a nanomaterial-based protein conformation assay,"Shao Q, Wu P, Xu X, Zhang H, Cai C.",Phys Chem Chem Phys. 2012 Jul 7;14(25):9076-85. doi: 10.1039/c2cp40654c. Epub 2012 May 29.,Shao Q,Phys Chem Chem Phys,2012,2012/5/30,,,10.1039/c2cp40654c
22634106,Online immobilized enzyme microreactor for the glucose oxidase enzymolysis and enzyme inhibition assay,"Wang S, Su P, Yang Y.",Anal Biochem. 2012 Aug 15;427(2):139-43. doi: 10.1016/j.ab.2012.05.014. Epub 2012 May 23.,Wang S,Anal Biochem,2012,2012/5/29,,,10.1016/j.ab.2012.05.014
21909668,Preparation of a biodegradable oil absorber and its biodegradation,"Yoo SY, Daud WM, Lee MG.",Bioprocess Biosyst Eng. 2012 Jan;35(1-2):283-8. doi: 10.1007/s00449-011-0613-0. Epub 2011 Sep 10.,Yoo SY,Bioprocess Biosyst Eng,2012,2011/9/13,,,10.1007/s00449-011-0613-0
23519244,"Synthesis and microbiological evaluation of new 2- and 2,3-diphenoxysubstituted naphthalene-1,4-diones with 5-oxopyrrolidine moieties","Voskienė A, Sapijanskaitė B, Mickevičius V, Jonuškienė I, Stasevych M, Komarovska-Porokhnyavets O, Musyanovych R, Novikov V.",Molecules. 2012 Dec 5;17(12):14434-48. doi: 10.3390/molecules171214434.,Voskienė A,Molecules,2012,2013/3/23,PMC6268184,,10.3390/molecules171214434
22526804,Synthesis of highly water-soluble feruloyl diglycerols by esterification of an Aspergillus niger feruloyl esterase,"Kikugawa M, Tsuchiyama M, Kai K, Sakamoto T.",Appl Microbiol Biotechnol. 2012 Aug;95(3):615-22. doi: 10.1007/s00253-012-4056-6. Epub 2012 Apr 15.,Kikugawa M,Appl Microbiol Biotechnol,2012,2012/4/25,,,10.1007/s00253-012-4056-6
22261444,Hypersensitivity testing for Aspergillus fumigatus IgE is significantly more sensitive than testing for Aspergillus niger IgE,"Selvaggi TA, Walco JP, Parikh S, Walco GA.",Am J Clin Pathol. 2012 Feb;137(2):203-6. doi: 10.1309/AJCPZYX6SJ8FCLRN.,Selvaggi TA,Am J Clin Pathol,2012,2012/1/21,,,10.1309/AJCPZYX6SJ8FCLRN
21924512,Relevant factors affecting microbial surface decontamination by pulsed light,"Levy C, Aubert X, Lacour B, Carlin F.",Int J Food Microbiol. 2012 Jan 16;152(3):168-74. doi: 10.1016/j.ijfoodmicro.2011.08.022. Epub 2011 Aug 31.,Levy C,Int J Food Microbiol,2012,2011/9/20,,,10.1016/j.ijfoodmicro.2011.08.022
22893022,"Cloning, purification, and characterization of a heat- and alkaline-stable endoglucanase B from Aspergillus niger BCRC31494","Li CH, Wang HR, Yan TR.",Molecules. 2012 Aug 14;17(8):9774-89. doi: 10.3390/molecules17089774.,Li CH,Molecules,2012,2012/8/16,PMC6269021,,10.3390/molecules17089774
22708367,"Susceptibility testing of Aspergillus niger strains isolated from poultry to antifungal drugs--a comparative study of the disk diffusion, broth microdilution (M 38-A) and Etest methods","Tokarzewski S, Ziółkowska G, Nowakiewicz A.",Pol J Vet Sci. 2012;15(1):125-33. doi: 10.2478/v10181-011-0123-7.,Tokarzewski S,Pol J Vet Sci,2012,2012/6/20,,,10.2478/v10181-011-0123-7
21710260,"Recombinant expression, activity screening and functional characterization identifies three novel endo-1,4-β-glucanases that efficiently hydrolyse cellulosic substrates","Tambor JH, Ren H, Ushinsky S, Zheng Y, Riemens A, St-Francois C, Tsang A, Powlowski J, Storms R.",Appl Microbiol Biotechnol. 2012 Jan;93(1):203-14. doi: 10.1007/s00253-011-3419-8. Epub 2011 Jun 28.,Tambor JH,Appl Microbiol Biotechnol,2012,2011/6/29,,,10.1007/s00253-011-3419-8
22100789,"Antifungal activity by vapor contact of essential oils added to amaranth, chitosan, or starch edible films","Avila-Sosa R, Palou E, Jiménez Munguía MT, Nevárez-Moorillón GV, Navarro Cruz AR, López-Malo A.",Int J Food Microbiol. 2012 Feb 1;153(1-2):66-72. doi: 10.1016/j.ijfoodmicro.2011.10.017. Epub 2011 Oct 30.,Avila-Sosa R,Int J Food Microbiol,2012,2011/11/22,,,10.1016/j.ijfoodmicro.2011.10.017
22593695,Optimization of acid protease production by Aspergillus niger I1 on shrimp peptone using statistical experimental design,"Siala R, Frikha F, Mhamdi S, Nasri M, Kamoun AS.",ScientificWorldJournal. 2012;2012:564932. doi: 10.1100/2012/564932. Epub 2012 Apr 19.,Siala R,ScientificWorldJournal,2012,2012/5/18,PMC3349213,,10.1100/2012/564932
22081329,An optimum fermentation model established by genetic algorithm for biotransformation from crude polydatin to resveratrol,"Chong Y, Yan A, Yang X, Cai Y, Chen J.",Appl Biochem Biotechnol. 2012 Jan;166(2):446-57. doi: 10.1007/s12010-011-9440-7. Epub 2011 Nov 12.,Chong Y,Appl Biochem Biotechnol,2012,2011/11/15,,,10.1007/s12010-011-9440-7
22115737,Integration of in vivo and in silico metabolic fluxes for improvement of recombinant protein production,"Driouch H, Melzer G, Wittmann C.",Metab Eng. 2012 Jan;14(1):47-58. doi: 10.1016/j.ymben.2011.11.002. Epub 2011 Nov 20.,Driouch H,Metab Eng,2012,2011/11/26,,,10.1016/j.ymben.2011.11.002
23651205,Landscape topography determines global stability and robustness of a metabolic network,"Li C, Wang E, Wang J.",ACS Synth Biol. 2012 Jun 15;1(6):229-39. doi: 10.1021/sb300020f. Epub 2012 May 11.,Li C,ACS Synth Biol,2012,2013/5/9,,,10.1021/sb300020f
22474565,Ochratoxigenic black species of Aspergilli in grape fruits of northern Italy identified by an improved PCR-RFLP procedure,"Spadaro D, Patharajan S, Lorè A, Garibaldi A, Gullino ML.",Toxins (Basel). 2012 Feb;4(2):42-54. doi: 10.3390/toxins4020042. Epub 2012 Jan 30.,Spadaro D,Toxins (Basel),2012,2012/4/5,PMC3317106,,10.3390/toxins4020042
22806803,Correlation between synthesis variation of 2-alkylquinolones and the antifungal activity of a Burkholderia cepacia strain collection,"Kilani-Feki O, Zouari I, Culioli G, Ortalo-Magné A, Zouari N, Blache Y, Jaoua S.",World J Microbiol Biotechnol. 2012 Jan;28(1):275-81. doi: 10.1007/s11274-011-0817-0. Epub 2011 Jun 21.,Kilani-Feki O,World J Microbiol Biotechnol,2012,2012/7/19,,,10.1007/s11274-011-0817-0
21982820,Facile production of Aspergillus niger α-N-acetylgalactosaminidase in yeast,"Mrázek H, Benada O, Man P, Vaněk O, Křen V, Bezouška K, Weignerová L.",Protein Expr Purif. 2012 Jan;81(1):106-114. doi: 10.1016/j.pep.2011.09.009. Epub 2011 Sep 29.,Mrázek H,Protein Expr Purif,2012,2011/10/11,,,10.1016/j.pep.2011.09.009
22409871,"X-ray diffraction, IR spectroscopy and thermal characterization of partially hydrolyzed guar gum","Mudgil D, Barak S, Khatkar BS.",Int J Biol Macromol. 2012 May 1;50(4):1035-9. doi: 10.1016/j.ijbiomac.2012.02.031. Epub 2012 Mar 3.,Mudgil D,Int J Biol Macromol,2012,2012/3/14,,,10.1016/j.ijbiomac.2012.02.031
22186324,Biotransformation of germacranolide from Onopordon leptolepies by Aspergillus niger,"Esmaeili A, Moazami N, Rustaiyan A.",Pak J Pharm Sci. 2012 Jan;25(1):155-9.,Esmaeili A,Pak J Pharm Sci,2012,2011/12/22,,,
23109906,Purification and characterization of a ginsenoside Rb(1)-hydrolyzing β-glucosidase from Aspergillus niger KCCM 11239,"Chang KH, Jo MN, Kim KT, Paik HD.",Int J Mol Sci. 2012;13(9):12140-12152. doi: 10.3390/ijms130912140. Epub 2012 Sep 24.,Chang KH,Int J Mol Sci,2012,2012/10/31,PMC3472798,,10.3390/ijms130912140
22426729,Rational design of immobilized lipases and phospholipases,"Del Monte-Martínez A, Cutiño-Avila BV.",Methods Mol Biol. 2012;861:343-82. doi: 10.1007/978-1-61779-600-5_21.,Del Monte-Martínez A,Methods Mol Biol,2012,2012/3/20,,,10.1007/978-1-61779-600-5_21
22688905,Recombinant hepatitis B surface antigen production in Aspergillus niger: evaluating the strategy of gene fusion to native glucoamylase,"James E, van Zyl W, van Zyl P, Görgens J.",Appl Microbiol Biotechnol. 2012 Oct;96(2):385-94. doi: 10.1007/s00253-012-4191-0. Epub 2012 Jun 13.,James E,Appl Microbiol Biotechnol,2012,2012/6/13,,,10.1007/s00253-012-4191-0
22298433,Glucose oxidase/horseradish peroxidase co-immobilized at a CNT-modified graphite electrode: towards potentially implantable biocathodes,"Jia W, Jin C, Xia W, Muhler M, Schuhmann W, Stoica L.",Chemistry. 2012 Mar 5;18(10):2783-6. doi: 10.1002/chem.201102921. Epub 2012 Feb 1.,Jia W,Chemistry,2012,2012/2/3,,,10.1002/chem.201102921
22704830,Influence of airflow intensity on phytase production by solid-state fermentation,"Rodríguez-Fernández DE, Rodríguez-León JA, de Carvalho JC, Karp SG, Sturm W, Parada JL, Soccol CR.",Bioresour Technol. 2012 Aug;118:603-6. doi: 10.1016/j.biortech.2012.05.032. Epub 2012 May 17.,Rodríguez-Fernández DE,Bioresour Technol,2012,2012/6/19,,,10.1016/j.biortech.2012.05.032
22210206,Engineering platforms for directed evolution of Laccase from Pycnoporus cinnabarinus,"Camarero S, Pardo I, Cañas AI, Molina P, Record E, Martínez AT, Martínez MJ, Alcalde M.",Appl Environ Microbiol. 2012 Mar;78(5):1370-84. doi: 10.1128/AEM.07530-11. Epub 2011 Dec 30.,Camarero S,Appl Environ Microbiol,2012,2012/1/3,PMC3294479,,10.1128/AEM.07530-11
22218767,Expression of a library of fungal β-glucosidases in Saccharomyces cerevisiae for the development of a biomass fermenting strain,"Wilde C, Gold ND, Bawa N, Tambor JH, Mougharbel L, Storms R, Martin VJ.",Appl Microbiol Biotechnol. 2012 Aug;95(3):647-59. doi: 10.1007/s00253-011-3788-z. Epub 2012 Jan 5.,Wilde C,Appl Microbiol Biotechnol,2012,2012/1/6,,,10.1007/s00253-011-3788-z
23108619,Hesperidinase encapsulation towards hesperitin production targeting improved bioavailability,"Furtado AF, Nunes MA, Ribeiro MH.",J Mol Recognit. 2012 Nov;25(11):595-603. doi: 10.1002/jmr.2224.,Furtado AF,J Mol Recognit,2012,2012/10/31,,,10.1002/jmr.2224
21885146,Modeling germination of fungal spores at constant and fluctuating temperature conditions,"Gougouli M, Koutsoumanis KP.",Int J Food Microbiol. 2012 Jan 16;152(3):153-61. doi: 10.1016/j.ijfoodmicro.2011.07.030. Epub 2011 Aug 10.,Gougouli M,Int J Food Microbiol,2012,2011/9/3,,,10.1016/j.ijfoodmicro.2011.07.030
